datetime,time,open,high,low,close,tick_volume,spread,real_volume
2006-04-18 12:00:00,1145361600,5.14,5.14,5.14,5.14,1,0,30
2006-04-19 13:30:00,1145453400,5.23,5.23,5.23,5.23,1,0,54
2006-04-24 12:30:00,1145881800,5.23,5.23,5.23,5.23,1,0,18
2006-04-25 11:00:00,1145962800,5.23,5.23,5.23,5.23,1,0,14
2006-04-26 13:30:00,1146058200,5.23,5.23,5.23,5.23,1,0,90
2006-05-11 00:00:00,1147305600,5.24,5.24,5.24,5.24,1,0,24
2006-05-15 13:00:00,1147698000,5.25,5.25,5.25,5.25,1,0,40
2006-05-16 15:00:00,1147791600,5.25,5.25,4.67,4.67,3,0,88
2006-05-17 11:00:00,1147863600,5.29,5.29,5.29,5.29,1,0,72
2006-05-19 15:30:00,1148052600,5.25,5.25,5.25,5.25,1,0,54
2006-05-22 11:00:00,1148295600,5.25,5.25,5.25,5.25,2,0,86
2006-05-25 12:00:00,1148558400,5.29,5.29,5.29,5.29,1,0,50
2006-05-26 11:00:00,1148641200,5.25,5.25,5.25,5.25,1,0,20
2006-05-29 11:30:00,1148902200,5.25,5.25,5.25,5.25,1,0,6
2006-05-30 16:00:00,1149004800,5.26,5.26,5.26,5.26,1,0,1
2006-05-31 11:30:00,1149075000,5.29,5.29,5.29,5.29,1,0,48
2006-06-05 11:00:00,1149505200,5.25,5.25,5.25,5.25,1,0,44
2006-06-06 12:00:00,1149595200,5.25,5.25,5.25,5.25,2,0,36
2006-06-07 11:30:00,1149679800,5.25,5.25,5.25,5.25,1,0,70
2006-06-09 12:00:00,1149854400,5.25,5.25,5.25,5.25,1,0,36
2006-06-12 11:00:00,1150110000,5.25,5.25,5.25,5.25,1,0,58
2006-06-13 11:00:00,1150196400,5.23,5.23,5.23,5.23,1,0,56
2006-06-19 11:30:00,1150716600,5.51,5.51,5.51,5.51,1,0,40
2006-06-21 12:00:00,1150891200,5.47,5.47,5.47,5.47,1,0,72
2006-06-23 12:30:00,1151065800,5.47,5.47,5.47,5.47,1,0,42
2006-06-26 11:30:00,1151321400,5.42,5.42,5.42,5.42,1,0,76
2006-07-03 12:00:00,1151928000,5.47,5.47,5.47,5.47,1,0,16
2006-07-04 12:00:00,1152014400,5.47,5.47,5.47,5.47,1,0,16
2006-07-05 12:30:00,1152102600,5.42,5.42,5.42,5.42,2,0,60
2006-07-10 11:00:00,1152529200,5.42,5.42,5.42,5.42,1,0,18
2006-07-12 11:30:00,1152703800,5.42,5.42,5.42,5.42,1,0,32
2006-07-13 12:30:00,1152793800,5.42,5.42,5.42,5.42,1,0,22
2006-07-14 11:30:00,1152876600,5.43,5.43,5.42,5.42,2,0,84
2006-07-19 12:30:00,1153312200,5.42,5.42,5.42,5.42,1,0,30
