datetime,time,open,high,low,close,tick_volume,spread,real_volume
2021-08-05 10:15:00,1628158500,7.48,7.6,7.4,7.5,24499,0,26173900
2021-08-05 10:30:00,1628159400,7.52,7.54,7.3,7.3,12180,1,13306200
2021-08-05 10:45:00,1628160300,7.31,7.4,7.3,7.39,3827,1,3298100
2021-08-05 11:00:00,1628161200,7.39,7.4,7.38,7.39,2164,1,2385900
2021-08-05 11:15:00,1628162100,7.39,7.45,7.39,7.41,3331,1,3650400
2021-08-05 11:30:00,1628163000,7.4,7.41,7.38,7.39,2060,1,1827500
2021-08-05 11:45:00,1628163900,7.39,7.4,7.39,7.39,1730,1,1491800
2021-08-05 12:00:00,1628164800,7.39,7.4,7.38,7.4,1539,1,1205900
2021-08-05 12:15:00,1628165700,7.4,7.4,7.36,7.37,1820,1,1647600
2021-08-05 12:30:00,1628166600,7.38,7.38,7.35,7.36,1485,1,1512900
2021-08-05 12:45:00,1628167500,7.37,7.37,7.35,7.36,1467,1,845800
2021-08-05 13:00:00,1628168400,7.36,7.39,7.35,7.38,1381,1,1839300
2021-08-05 13:15:00,1628169300,7.38,7.39,7.36,7.37,1183,1,1428800
2021-08-05 13:30:00,1628170200,7.37,7.39,7.36,7.37,1214,1,1169200
2021-08-05 13:45:00,1628171100,7.36,7.37,7.35,7.35,1216,1,2234200
2021-08-05 14:00:00,1628172000,7.36,7.36,7.26,7.31,3814,1,5176500
2021-08-05 14:15:00,1628172900,7.31,7.32,7.3,7.31,1547,1,1892200
2021-08-05 14:30:00,1628173800,7.31,7.32,7.29,7.29,1677,1,2067100
2021-08-05 14:45:00,1628174700,7.3,7.31,7.29,7.29,1717,1,2441000
2021-08-05 15:00:00,1628175600,7.29,7.3,7.28,7.29,1842,1,2710600
2021-08-05 15:15:00,1628176500,7.28,7.29,7.25,7.28,2065,1,2090400
2021-08-05 15:30:00,1628177400,7.27,7.34,7.27,7.31,1735,1,1935300
2021-08-05 15:45:00,1628178300,7.31,7.32,7.26,7.28,1899,1,1362500
2021-08-05 16:00:00,1628179200,7.27,7.29,7.25,7.26,1864,1,1358100
2021-08-05 16:15:00,1628180100,7.26,7.27,7.21,7.21,2227,1,2202700
2021-08-05 16:30:00,1628181000,7.21,7.24,7.18,7.21,3737,1,4541700
2021-08-05 16:45:00,1628181900,7.22,7.23,7.2,7.2,1791,1,1674200
2021-08-05 17:00:00,1628182800,7.24,7.24,7.24,7.24,504,0,4722500
2021-08-05 17:30:00,1628184600,7.22,7.24,7.2,7.21,675,1,365500
2021-08-05 17:45:00,1628185500,7.2,7.21,7.18,7.18,1191,1,292100
2021-08-06 10:00:00,1628244000,7.25,7.35,7.25,7.3,1058,0,1076100
2021-08-06 10:15:00,1628244900,7.3,7.3,7.03,7.05,3682,1,3058900
2021-08-06 10:30:00,1628245800,7.04,7.18,7.03,7.16,1531,1,1012300
2021-08-06 10:45:00,1628246700,7.15,7.2,7.11,7.16,1244,1,679200
2021-08-06 11:00:00,1628247600,7.16,7.19,7.14,7.17,757,1,920900
2021-08-06 11:15:00,1628248500,7.16,7.18,7.13,7.15,1194,1,1650300
2021-08-06 11:30:00,1628249400,7.15,7.17,7.12,7.13,723,1,382800
2021-08-06 11:45:00,1628250300,7.14,7.16,7.13,7.13,727,1,319700
2021-08-06 12:00:00,1628251200,7.13,7.14,7.13,7.13,602,1,183600
