datetime,time,open,high,low,close,tick_volume,spread,real_volume
2006-09-06 14:00:00,1157551200,1.95,1.95,1.95,1.95,1,0,100000
2006-10-30 13:45:00,1162215900,1.8,1.8,1.8,1.8,17,0,32500000
2006-11-01 10:45:00,1162377900,1.8,1.8,1.8,1.8,1,0,100000
2006-11-01 12:15:00,1162383300,1.8,1.8,1.8,1.8,7,0,10200000
2006-11-22 15:45:00,1164210300,1.95,1.95,1.95,1.95,1,0,100000
2006-12-11 17:15:00,1165857300,1.95,1.95,1.95,1.95,1,0,100000
2006-12-15 13:00:00,1166187600,1.95,1.95,1.95,1.95,1,0,100000
2007-01-18 15:30:00,1169134200,1.8,1.8,1.8,1.8,1,0,100000
2007-01-18 15:45:00,1169135100,1.8,1.8,1.8,1.8,1,0,100000
2007-02-02 17:45:00,1170438300,1.95,1.95,1.95,1.95,1,0,100000
2007-03-20 14:45:00,1174401900,2.7,2.7,2.7,2.7,1,0,100000
2007-05-29 13:30:00,1180445400,2.85,2.85,2.85,2.85,1,0,200000
2007-06-12 14:45:00,1181659500,2.85,2.85,2.85,2.85,1,0,100000
2007-06-21 11:00:00,1182423600,4.65,4.65,4.65,4.65,5,0,2000000
2007-06-21 12:00:00,1182427200,5.4,5.4,5.4,5.4,1,0,100000
2007-06-21 12:15:00,1182428100,5.85,5.85,5.85,5.85,1,0,200000
2007-06-21 15:00:00,1182438000,7.65,7.65,7.65,7.65,1,0,100000
2007-06-21 16:00:00,1182441600,8.1,8.1,8.1,8.1,1,0,100000
2007-06-21 16:45:00,1182444300,8.25,8.25,8.25,8.25,1,0,100000
2007-06-22 12:45:00,1182516300,9.45,9.45,9.45,9.45,4,0,800000
2007-06-22 16:30:00,1182529800,9.75,9.9,9.75,9.9,2,0,400000
2007-06-25 14:30:00,1182781800,9.15,9.15,9.15,9.15,1,0,100000
2007-06-25 15:15:00,1182784500,9.15,9.15,9.15,9.15,1,0,100000
2007-06-26 11:45:00,1182858300,10.2,10.2,10.2,10.2,2,0,400000
2007-06-26 14:00:00,1182866400,10.35,10.35,10.35,10.35,1,0,100000
2007-06-26 14:15:00,1182867300,10.65,10.8,10.65,10.8,4,0,600000
2007-06-26 14:45:00,1182869100,10.8,10.8,10.8,10.8,1,0,100000
2007-06-26 15:15:00,1182870900,10.8,10.8,10.8,10.8,2,0,200000
2007-07-05 16:45:00,1183653900,11.25,11.25,11.25,11.25,1,0,100000
2007-08-16 14:45:00,1187275500,9.9,9.9,9.9,9.9,1,0,100
2007-08-30 14:45:00,1188485100,10.8,10.8,10.8,10.8,1,0,100
2007-09-13 14:15:00,1189692900,9.45,9.45,9.45,9.45,1,0,100
2007-10-01 13:15:00,1191244500,9.45,9.45,9.45,9.45,4,0,20400
2007-10-03 16:00:00,1191427200,9.45,9.45,9.45,9.45,1,0,3000
2007-10-04 12:45:00,1191501900,10.8,10.8,10.8,10.8,4,0,2400
2007-10-04 13:00:00,1191502800,10.8,12.3,10.8,12.3,2,0,1000
2007-10-04 15:15:00,1191510900,10.8,10.8,10.8,10.8,3,0,500
2007-10-04 16:30:00,1191515400,10.8,10.8,10.8,10.8,1,0,200
2007-10-04 18:45:00,1191523500,10.8,10.8,10.8,10.8,1,0,300
2007-10-05 10:15:00,1191579300,10.8,10.8,10.8,10.8,1,0,400
2007-10-05 10:45:00,1191581100,10.8,10.8,10.8,10.8,1,0,200
2007-10-05 14:30:00,1191594600,11.55,11.55,11.55,11.55,1,0,100
2007-10-05 14:45:00,1191595500,11.55,11.55,11.25,11.25,6,0,1000
2007-10-05 15:00:00,1191596400,11.4,11.4,11.4,11.4,3,0,700
2007-10-05 15:15:00,1191597300,11.4,11.4,11.4,11.4,4,0,1200
2007-10-05 16:30:00,1191601800,12.3,12.3,12.3,12.3,2,0,200
2007-10-05 18:00:00,1191607200,12.3,12.3,12.3,12.3,1,0,400
2007-10-08 10:30:00,1191839400,12.3,12.6,12.3,12.6,4,0,700
2007-10-08 13:45:00,1191851100,12.15,12.15,12.15,12.15,2,0,1400
2007-10-08 15:45:00,1191858300,12.9,12.9,12.9,12.9,1,0,100
