datetime,time,open,high,low,close,tick_volume,spread,real_volume
2006-06-26 15:00:00,1151334000,401.01,401.01,401.01,401.01,1,0,4
2006-07-19 15:00:00,1153321200,0.54,0.54,0.54,0.54,1,0,378
2006-08-22 15:30:00,1156260600,0.45,0.45,0.45,0.45,2,0,3
2006-10-19 12:00:00,1161259200,0.11,0.11,0.11,0.11,2,0,298
2006-10-31 16:00:00,1162310400,0.4,0.4,0.4,0.4,1,0,499
2006-11-23 14:30:00,1164292200,0.32,0.32,0.32,0.32,2,0,810
2006-11-23 15:30:00,1164295800,0.99,0.99,0.99,0.99,2,0,10
2006-11-24 17:30:00,1164389400,0.94,0.94,0.94,0.94,2,0,100
2006-11-29 12:00:00,1164801600,0.48,0.48,0.48,0.48,1,0,500
2006-12-01 16:00:00,1164988800,0.45,0.45,0.45,0.45,1,0,107
2006-12-07 11:30:00,1165491000,0.55,0.55,0.55,0.55,1,0,500
2006-12-11 12:00:00,1165838400,0.71,0.71,0.71,0.71,1,0,100
2006-12-11 12:30:00,1165840200,0.71,0.71,0.71,0.71,1,0,704
2006-12-12 14:00:00,1165932000,0.68,0.68,0.68,0.68,1,0,50
2006-12-21 13:00:00,1166706000,0.5,0.5,0.5,0.5,1,0,20
2007-01-04 17:00:00,1167930000,0.6,0.6,0.6,0.6,1,0,100
2007-01-05 13:00:00,1168002000,0.59,0.66,0.59,0.66,3,0,1004
2007-01-05 15:00:00,1168009200,0.65,0.65,0.65,0.65,1,0,3
2007-01-05 17:30:00,1168018200,0.79,0.79,0.79,0.79,1,0,704
2007-01-08 11:00:00,1168254000,0.93,1.1,0.93,1.04,5,0,2293
2007-01-08 11:30:00,1168255800,0.99,0.99,0.93,0.93,5,0,1654
2007-01-08 12:00:00,1168257600,0.95,0.95,0.95,0.95,1,0,262
2007-01-08 12:30:00,1168259400,0.95,0.95,0.92,0.92,9,0,3000
2007-01-08 13:30:00,1168263000,0.94,0.94,0.94,0.94,1,0,95
2007-01-08 14:00:00,1168264800,0.94,0.94,0.94,0.94,1,0,105
2007-01-08 14:30:00,1168266600,0.94,0.94,0.94,0.94,1,0,386
2007-01-08 15:00:00,1168268400,0.94,0.94,0.9,0.9,11,0,2171
2007-01-08 15:30:00,1168270200,0.89,0.89,0.89,0.89,1,0,700
2007-01-08 16:00:00,1168272000,0.87,0.87,0.84,0.84,3,0,302
2007-01-08 16:30:00,1168273800,0.8,0.8,0.8,0.8,1,0,1
2007-01-08 17:00:00,1168275600,0.84,0.84,0.84,0.84,2,0,48
2007-01-08 17:30:00,1168277400,0.86,0.86,0.86,0.86,2,0,650
2007-01-08 19:00:00,1168282800,0.85,0.86,0.85,0.86,3,0,295
2007-01-09 11:00:00,1168340400,0.83,0.94,0.8,0.94,3,0,459
2007-01-09 12:00:00,1168344000,0.76,0.76,0.76,0.76,2,0,500
2007-01-09 12:30:00,1168345800,0.77,0.77,0.77,0.77,2,0,500
2007-01-09 14:30:00,1168353000,0.77,0.77,0.74,0.74,4,0,759
2007-01-09 15:00:00,1168354800,0.74,0.74,0.73,0.73,2,0,250
2007-01-09 16:30:00,1168360200,0.77,0.77,0.77,0.77,1,0,150
2007-01-10 11:00:00,1168426800,0.72,0.72,0.71,0.71,2,0,435
2007-01-10 14:30:00,1168439400,0.7,0.7,0.7,0.7,1,0,92
2007-01-10 17:30:00,1168450200,0.75,0.75,0.74,0.74,2,0,200
2007-01-12 11:00:00,1168599600,0.73,0.73,0.73,0.73,1,0,120
2007-01-12 17:00:00,1168621200,0.77,0.77,0.77,0.77,1,0,400
2007-01-15 13:00:00,1168866000,0.72,0.72,0.72,0.72,1,0,213
2007-01-15 13:30:00,1168867800,0.72,0.72,0.72,0.72,1,0,95
2007-01-15 16:30:00,1168878600,0.72,0.72,0.72,0.72,1,0,92
2007-01-16 11:30:00,1168947000,0.71,0.71,0.71,0.71,1,0,140
2007-01-16 13:30:00,1168954200,0.7,0.7,0.7,0.7,1,0,500
2007-01-16 17:00:00,1168966800,0.7,0.7,0.7,0.7,1,0,500
2007-01-16 19:00:00,1168974000,0.7,0.7,0.7,0.7,1,0,200
2007-01-17 16:30:00,1169051400,0.63,0.63,0.63,0.63,1,0,300
2007-01-29 12:00:00,1170072000,0.62,0.62,0.62,0.62,1,0,354
2007-01-29 12:30:00,1170073800,0.61,0.61,0.61,0.61,1,0,120
2007-01-29 17:00:00,1170090000,0.64,0.64,0.63,0.63,2,0,200
2007-01-30 11:30:00,1170156600,0.64,0.64,0.64,0.64,1,0,100
2007-01-30 16:30:00,1170174600,0.62,0.62,0.62,0.62,1,0,6
2007-01-30 17:00:00,1170176400,0.63,0.63,0.63,0.63,1,0,94
2007-01-31 17:30:00,1170264600,0.66,0.66,0.66,0.66,1,0,338
2007-02-01 11:30:00,1170329400,0.66,0.66,0.66,0.66,1,0,300
2007-02-01 16:30:00,1170347400,0.6,0.6,0.6,0.6,2,0,606
2007-02-02 15:00:00,1170428400,0.6,0.6,0.58,0.58,2,0,300
2007-02-02 17:30:00,1170437400,0.57,0.57,0.56,0.56,3,0,420
2007-02-05 13:00:00,1170680400,0.58,0.58,0.58,0.58,1,0,100
2007-02-05 15:00:00,1170687600,0.64,0.64,0.64,0.64,1,0,328
2007-02-05 16:30:00,1170693000,0.63,0.63,0.63,0.63,1,0,298
2007-02-05 17:00:00,1170694800,0.64,0.64,0.64,0.64,2,0,600
2007-02-05 17:30:00,1170696600,0.75,0.75,0.75,0.75,3,0,1000
2007-02-06 11:00:00,1170759600,0.94,0.94,0.75,0.76,29,0,9750
2007-02-06 11:30:00,1170761400,0.75,0.75,0.75,0.75,3,0,750
2007-02-06 12:00:00,1170763200,0.74,0.74,0.74,0.74,1,0,609
2007-02-06 12:30:00,1170765000,0.73,0.73,0.73,0.73,1,0,785
2007-02-06 13:00:00,1170766800,0.71,0.71,0.71,0.71,1,0,15
2007-02-06 13:30:00,1170768600,0.71,0.71,0.71,0.71,2,0,568
2007-02-06 16:00:00,1170777600,0.75,0.75,0.75,0.75,1,0,100
2007-02-06 16:30:00,1170779400,0.75,0.75,0.73,0.73,2,0,1100
2007-02-06 17:00:00,1170781200,0.72,0.72,0.72,0.72,1,0,145
2007-02-07 11:00:00,1170846000,0.75,0.75,0.75,0.75,1,0,300
2007-02-07 12:00:00,1170849600,0.67,0.73,0.67,0.73,3,0,845
2007-02-08 11:00:00,1170932400,0.71,0.71,0.71,0.71,1,0,281
2007-02-08 17:00:00,1170954000,0.7,0.7,0.7,0.7,1,0,500
2007-02-08 17:30:00,1170955800,0.66,0.66,0.66,0.66,1,0,500
2007-02-09 15:00:00,1171033200,0.68,0.68,0.68,0.68,1,0,375
2007-02-13 15:30:00,1171380600,0.65,0.65,0.62,0.62,4,0,1000
2007-02-13 17:00:00,1171386000,0.64,0.64,0.62,0.62,2,0,200
2007-02-13 17:30:00,1171387800,0.62,0.62,0.62,0.62,1,0,600
2007-02-14 11:30:00,1171452600,0.63,0.63,0.63,0.63,1,0,100
2007-02-14 15:00:00,1171465200,0.61,0.61,0.61,0.61,2,0,651
2007-02-15 15:00:00,1171551600,0.64,0.64,0.63,0.63,3,0,202
2007-02-15 16:00:00,1171555200,0.62,0.62,0.62,0.62,1,0,300
2007-02-15 17:00:00,1171558800,0.62,0.62,0.62,0.62,1,0,100
2007-02-16 16:00:00,1171641600,0.64,0.64,0.63,0.63,3,0,1000
2007-02-21 14:00:00,1172066400,0.61,0.61,0.61,0.61,1,0,500
2007-02-22 16:30:00,1172161800,0.64,0.64,0.62,0.62,2,0,210
2007-02-23 12:30:00,1172233800,0.61,0.61,0.61,0.61,1,0,6
2007-02-23 14:00:00,1172239200,0.62,0.62,0.61,0.61,2,0,1000
2007-02-26 11:00:00,1172487600,0.65,0.65,0.65,0.65,2,0,1306
2007-02-26 12:00:00,1172491200,0.65,0.65,0.65,0.65,2,0,500
2007-02-26 13:30:00,1172496600,0.66,0.68,0.66,0.68,3,0,900
2007-02-26 14:00:00,1172498400,0.71,0.71,0.71,0.71,1,0,300
2007-02-26 14:30:00,1172500200,0.72,0.77,0.72,0.77,4,0,1101
2007-02-26 15:00:00,1172502000,0.77,0.77,0.73,0.73,3,0,1200
2007-02-26 15:30:00,1172503800,0.75,0.75,0.74,0.75,3,0,1000
2007-02-26 16:00:00,1172505600,0.79,0.8,0.78,0.78,9,0,2781
